time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
7804,2001-05-14,00:00:00.00,2.79221,0.00321141,0.291338,0,2.10144,0,9693.94,0,2.81537,4.10508,57.7681,0,17.7408,0.887038,0.000359999,0,9779.65,15937.4,6159.41,1.27329e-11
7805,2001-05-15,00:00:00.00,6.64689,0.640636,0.291338,0,1.97029,0,9697.96,0,4.01654,2.96674,59.6915,0,16.0973,0.804579,0.183925,0.256941,9784.24,15944.7,6162.11,2.54659e-11
7806,2001-05-16,00:00:00.00,7.06072,0.167459,0.291338,0,1.9729,0,9702.38,0,4.8163,2.54903,61.565,0,14.1871,0.709356,0.212575,0.205887,9788.89,15951.9,6164.68,2.54659e-11
7807,2001-05-17,00:00:00.00,0,0,0.291338,0,1.83199,0,9705.44,0,2.45124,1.47196,61.3578,0,12.9341,0.646189,0.00015662,0.0302729,9786.46,15951.9,6167.12,2.91038e-11
7808,2001-05-18,00:00:00.00,0,0,0.291338,0,1.67686,0,9706.26,0,1.79372,0.27436,60.4364,0,13.4532,0.127091,0,0.000316182,9784.32,15951.9,6169.26,2.91038e-11
7809,2001-05-19,00:00:00.00,0,0,0.291338,0,1.6242,0,9706.79,0,1.37868,0.0726656,58.9156,0,13.0187,0.294954,0,0,9782.38,15951.9,6171.19,3.09228e-11
7810,2001-05-20,00:00:00.00,2.01814,0.893656,0.291338,0,1.59666,0,9709.09,-3.45214e-19,1.98261,0.040264,57.6868,0,12.384,0.366489,0,0.0092109,9783.44,15954.8,6173.04,1.63709e-11
7811,2001-05-21,00:00:00.00,0,0,0.291338,0,1.56882,0,9710.05,0,1.19121,0,56.4292,0,11.7779,0.335621,0,0,9781.65,15954.8,6174.84,1.63709e-11
7812,2001-05-22,00:00:00.00,0,0,0.291338,0,1.5901,0,9710.64,0,0.925185,0.429916,55.8803,0,9.64948,0.454247,0,0,9779.86,15954.8,6176.63,2.18279e-11
7813,2001-05-23,00:00:00.00,0,0,0.291338,0,1.65792,0,9711.29,0,0.625299,0.996626,55.0473,0,7.68673,0.384337,0,0,9777.98,15954.8,6178.51,1.81899e-11
7814,2001-05-24,00:00:00.00,0,0,0.291338,0,1.76849,0,9711.67,0,0.539067,1.65022,54.0991,0,5.62201,0.2811,0,0,9775.92,15954.8,6180.57,2.00089e-11
7815,2001-05-25,00:00:00.00,0,0,0.291338,0,1.79494,0,9711.99,0,0.434017,1.7525,53.1439,0,4.11828,0.205914,0,0,9773.73,15954.8,6182.76,2.00089e-11
7816,2001-05-26,00:00:00.00,0,0,0.291338,0,1.71985,0,9712.19,0,0.364942,1.39649,52.1617,0,3.28936,0.164468,0,0,9771.58,15954.8,6184.91,2.00089e-11
7817,2001-05-27,00:00:00.00,2.11374,0,0.291338,0,1.67066,0,9714.37,1.50609e-19,0.388979,1.16445,51.0889,0,2.57494,0.128747,0,0,9771.67,15956.9,6186.93,2.54659e-11
7818,2001-05-28,00:00:00.00,6.44583,7.13218e-05,0.291338,0,1.61841,0,9718.7,0,1.74657,0.96973,50.5534,0,2.19785,0.109892,0.0150365,0,9776.2,15963.4,6188.85,3.27418e-11
7819,2001-05-29,00:00:00.00,8.84819,0.000377914,0.291338,0,1.64199,0,9723.34,0,2.6335,0.90261,52.3212,0,1.91571,0.0957855,0.0155202,0,9783.16,15972.2,6190.74,1.81899e-11
7820,2001-05-30,00:00:00.00,1.07145,1.07118,0.291338,0,1.52289,0,9726.44,0,1.66547,0.442364,51.0852,0,1.9842,0.0638241,0,0.00826754,9783.5,15974.4,6192.54,2.91038e-11
7821,2001-05-31,00:00:00.00,0,0,0.291338,0,1.45294,0,9727.77,0,0.364158,0.181828,49.7893,0,2.02433,0.023691,0,0,9781.9,15974.4,6194.14,2.54659e-11
7822,2001-06-01,00:00:00.00,0,0,0.291338,0,1.42935,0,9727.9,0,0.269487,0.180496,48.5239,0,1.70272,0.0851358,0,0,9780.38,15974.4,6195.66,1.81899e-11
7823,2001-06-02,00:00:00.00,13.9767,0,0.291338,0,1.46026,0,9734.05,3.7702e-19,7.78903,0.459103,47.4007,0,1.31634,0.0658172,0.00975881,0,9792.84,15988.4,6197.18,2.72848e-11
7824,2001-06-03,00:00:00.00,2.21923,0.180433,0.291338,0,1.40092,0,9739.44,0,4.75342,0.279514,46.2455,0,1.26915,0.0634106,0,0.000619184,9793.75,15990.8,6198.67,2.72848e-11
7825,2001-06-04,00:00:00.00,0,0,0.291338,0,1.3544,0,9743.71,0,0.502109,0.121767,45.0892,0,1.23189,0.0604912,0,0,9792.36,15990.8,6200.06,3.09228e-11
7826,2001-06-05,00:00:00.00,4.30007,0.296321,0.291338,0,1.32641,0,9747.33,1.51828e-19,1.30273,0.0430834,44.0739,0,1.19837,0.0594408,0,0.0163707,9795.64,15995.4,6201.37,2.54659e-11
7827,2001-06-06,00:00:00.00,4.31771,0.0380224,0.291338,0,1.31587,0,9750.69,0,1.82854,0.0609331,43.4255,0,1.04998,0.0524989,0,0.0099125,9798.73,15999.7,6202.64,3.09228e-11
7828,2001-06-07,00:00:00.00,3.13,0.0136006,0.291338,0,1.29651,0,9753.86,0,1.71414,0.0555175,42.4333,0,0.927649,0.0463824,0,0.000485172,9800.63,16002.9,6203.89,2.36469e-11
7829,2001-06-08,00:00:00.00,0,0,0.291338,0,1.28171,0,9755.36,0,0.230266,0.0949088,41.3576,0,0.759189,0.0379595,0,0,9799.42,16002.9,6205.09,2.36469e-11
7830,2001-06-09,00:00:00.00,6.23468,0.00794524,0.291338,0,1.26789,0,9760.13,-5.87284e-19,1.64179,0.127626,40.3304,0,0.64919,0.0324595,0.00423384,0.00118723,9804.48,16009.1,6206.28,1.27329e-11
7831,2001-06-10,00:00:00.00,9.20648,0.0459734,0.291338,0,1.30994,0,9764.83,0,2.61082,0.133657,42.7253,0,0.578439,0.028922,0.00492011,0.0120406,9812.52,16018.3,6207.48,2.36469e-11
7832,2001-06-11,00:00:00.00,3.1296,0.175643,0.291338,0,1.28288,0,9768.54,0,2.01175,0.0704702,41.8017,0,0.568194,0.0284097,0,0.0124377,9814.6,16021.7,6208.71,1.63709e-11
7833,2001-06-12,00:00:00.00,13.5943,6.68248,0.291338,0,1.48991,0,9773.39,0,4.10604,1.78542,47.9958,0,2.55649,0.10178,0.000486053,1.7598,9833.48,16041.9,6210.11,2.91038e-11
7834,2001-06-13,00:00:00.00,2.66308,1.60806,0.291338,0,1.40965,0,9777.72,0,3.8501,0.000911536,49.7236,0,2.27814,0.0751148,0,0.866735,9836.22,16046.2,6211.64,2.91038e-11
7835,2001-06-14,00:00:00.00,1.12167,0.006518,0.291338,0,1.40988,0,9781.72,0,2.05907,0.0608592,49.4442,0,0.802947,0.0397301,0,0.0646239,9835.9,16047.3,6213.09,2.36469e-11
7836,2001-06-15,00:00:00.00,2.1735,0.0878159,0.291338,0,1.38445,0,9784.51,0,1.55548,0.00346169,48.2623,0,0.684961,0.0341945,0,0.00696132,9836.73,16049.6,6214.52,2.18279e-11
7837,2001-06-16,00:00:00.00,0,0,0.291338,0,1.36152,0,9785.88,0,0.210077,0.0248918,46.9938,0,0.56492,0.028246,0,7.24323e-05,9835.35,16049.6,6215.9,1.63709e-11
7838,2001-06-17,00:00:00.00,0,0,0.291338,0,1.33792,0,9785.92,0,0.18053,0.0212366,45.7685,0,0.482302,0.0241151,0,0,9834.02,16049.6,6217.23,1.81899e-11
7839,2001-06-18,00:00:00.00,0.514562,0.0257571,0.291338,0,1.31341,0,9786.47,9.0298e-21,0.172045,0.00166716,44.5609,0,0.451086,0.0225543,0,0,9833.28,16050.1,6218.51,3.09228e-11
7840,2001-06-19,00:00:00.00,0,0,0.291338,0,1.29205,0,9786.51,0,0.133797,0.0149998,43.3834,0,0.397985,0.0198992,0,0,9832.05,16050.1,6219.74,2.72848e-11
7841,2001-06-20,00:00:00.00,0,0,0.291338,0,1.27284,0,9786.55,0,0.105173,0.0328163,42.2481,0,0.336722,0.0168361,0,0,9830.85,16050.1,6220.94,2.36469e-11
7842,2001-06-21,00:00:00.00,0,0,0.291338,0,1.25722,0,9786.56,0,0.0994304,0.06218,41.1535,0,0.254362,0.0127181,0,0,9829.69,16050.1,6222.1,2.91038e-11
7843,2001-06-22,00:00:00.00,0,0,0.291338,0,1.24478,0,9786.57,0,0.0941328,0.0959015,40.0978,0,0.153678,0.00768389,0,0,9828.55,16050.1,6223.24,2.91038e-11
7844,2001-06-23,00:00:00.00,0,0,0.291338,0,1.2233,0,9786.59,0,0.0821112,0.0803062,39.0792,0,0.10844,0.00542199,0,0,9827.46,16050.1,6224.33,2.72848e-11
7845,2001-06-24,00:00:00.00,0,0,0.291338,0,1.19987,0,9786.61,0,0.0624895,0.0461369,38.0961,0,0.0925505,0.00462752,0,0,9826.4,16050.1,6225.39,2.72848e-11
7846,2001-06-25,00:00:00.00,6.03243,0.202307,0.291338,0,1.17921,0,9791.27,-6.66874e-20,1.61298,0.0232934,37.1436,0,0.0949887,0.00474944,4.00712e-05,0.00439895,9831.63,16056.4,6226.4,1.63709e-11
7847,2001-06-26,00:00:00.00,0,0,0.291338,0,1.16183,0,9792.83,0,0.0562123,0.0177526,36.2081,0,0.0808425,0.00404213,0,0,9830.65,16056.4,6227.37,2.00089e-11
7848,2001-06-27,00:00:00.00,3.55657,0.0103266,0.291338,0,1.14563,0,9795.97,-9.9356e-20,0.477026,0.015317,35.309,0,0.0728522,0.00364261,0.000130054,0.000100673,9833.28,16059.9,6228.31,2.72848e-11
7849,2001-06-28,00:00:00.00,13.8122,0.00187532,0.291338,0,1.24388,0,9800.91,0,2.66352,0.030589,40.8708,0,0.0620545,0.00310273,0.000171058,0.000305661,9846.08,16073.7,6229.33,3.27418e-11
7850,2001-06-29,00:00:00.00,13.1393,0,0.291338,0,1.3504,0,9806.42,0,3.18481,0.0430903,46.6494,0,0.0464216,0.00232108,0.000223804,8.97095e-05,9857.99,16086.9,6230.56,1.63709e-11
7851,2001-06-30,00:00:00.00,0,0,0.291338,0,1.32418,0,9809.56,0,0.0448648,0.0253825,45.3971,0,0.0351612,0.00175806,0,0,9856.68,16086.9,6231.86,1.45519e-11
7852,2001-07-01,00:00:00.00,0,0,0.291338,0,1.29978,0,9809.57,0,0.0360524,0.0179213,44.1804,0,0.0286401,0.001432,0,0,9855.43,16086.9,6233.12,1.27329e-11
7853,2001-07-02,00:00:00.00,0,0,0.291338,0,1.27733,0,9809.58,0,0.0291581,0.0125802,43.0074,0,0.0210721,0.00105361,0,0,9854.22,16086.9,6234.32,1.09139e-11
7854,2001-07-03,00:00:00.00,0,0,0.291338,0,1.25564,0,9809.59,0,0.0238058,0.00925961,41.8719,0,0.017468,0.000873402,0,0,9853.06,16086.9,6235.49,1.45519e-11
7855,2001-07-04,00:00:00.00,0,0,0.291338,0,1.23526,0,9809.59,0,0.0193592,0.00744393,40.7759,0,0.013747,0.00068735,0,0,9851.93,16086.9,6236.61,1.27329e-11
7856,2001-07-05,00:00:00.00,0,0,0.291338,0,1.21603,0,9809.59,0,0.0162479,0.00617002,39.7183,0,0.00952523,0.000476262,0,0,9850.85,16086.9,6237.69,1.45519e-11
7857,2001-07-06,00:00:00.00,0,0,0.291338,0,1.19742,0,9809.6,0,0.0134322,0.00535932,38.6959,0,0.00687369,0.000343685,0,0,9849.81,16086.9,6238.74,1.63709e-11
7858,2001-07-07,00:00:00.00,0,0,0.291338,0,1.17955,0,9809.6,0,0.0109012,0.00448896,37.7085,0,0.0049636,0.00024818,0,0,9848.8,16086.9,6239.75,1.27329e-11
7859,2001-07-08,00:00:00.00,0,0,0.291338,0,1.16273,0,9809.6,0,0.00826103,0.00458444,36.7549,0,0.00204919,0.000102459,0,0,9847.83,16086.9,6240.72,1.63709e-11
7860,2001-07-09,00:00:00.00,0,0,0.291338,0,1.14647,0,9809.6,0,0.00675346,0.0041143,35.8335,0,0,0,0,0,9846.89,16086.9,6241.66,1.45519e-11
7861,2001-07-10,00:00:00.00,0,0,0.291338,0,1.1306,0,9809.61,0,0.00490664,0.0023308,34.943,0,0,0,0,0,9845.98,16086.9,6242.57,1.27329e-11
7862,2001-07-11,00:00:00.00,0,0,0.291338,0,1.11557,0,9809.61,0,0.0036212,0.000982399,34.0821,0,0,0,0,0,9845.1,16086.9,6243.44,1.45519e-11
7863,2001-07-12,00:00:00.00,0,0,0.291338,0,1.10129,0,9809.61,0,0.00291397,0,33.2494,0,0,0,0,0,9844.25,16086.9,6244.29,1.81899e-11
7864,2001-07-13,00:00:00.00,3.56229,0,0.291338,0,1.08769,0,9812.93,-2.07339e-19,0.237544,0,32.4443,0,0,0,0,0,9847,16090.4,6245.11,2.00089e-11
7865,2001-07-14,00:00:00.00,2.00294,0,0.291338,0,1.07468,0,9814.63,0,0.544238,0,31.6666,0,0,0,0,0,9848.2,16092.5,6245.91,1.27329e-11
7866,2001-07-15,00:00:00.00,0,0,0.291338,0,1.06214,0,9815.17,0,0.00157633,0,30.9112,0,0,0,0,0,9847.44,16092.5,6246.67,1.45519e-11
7867,2001-07-16,00:00:00.00,4.27903,0,0.291338,0,1.05033,0,9818.83,-3.58267e-19,0.611934,0,30.1895,0,0,0,0,0,9850.97,16096.7,6247.42,2.36469e-11
7868,2001-07-17,00:00:00.00,8.46507,0.00376516,0.291338,0,1.0806,0,9823.26,0,1.97661,0,32.0713,0,0,0,8.98167e-05,6.31515e-06,9858.68,16105.2,6248.18,2.36469e-11
7869,2001-07-18,00:00:00.00,5.22801,0.15624,0.291338,0,1.08177,0,9827.42,0,2.322,0,32.1528,0,0.00156328,7.81641e-05,5.7997e-06,0.000725031,9863.27,16110.6,6248.97,1.81899e-11
7870,2001-07-19,00:00:00.00,2.19774,0.00423367,0.291338,0,1.06976,0,9830.72,0,1.18418,0,31.4241,0,0,0,0,0,9864.69,16112.8,6249.76,2.72848e-11
7871,2001-07-20,00:00:00.00,0,0,0.291338,0,1.05745,0,9831.9,0,0.00152653,0,30.6782,0,0,0,0,0,9863.93,16112.8,6250.51,2.00089e-11
7872,2001-07-21,00:00:00.00,0,0,0.291338,0,1.04563,0,9831.9,0,0.000264603,0,29.9558,0,0,0,0,0,9863.2,16112.8,6251.25,1.63709e-11
7873,2001-07-22,00:00:00.00,4.84687,0,0.291338,0,1.03444,0,9835.96,2.89479e-19,0.785784,0,29.2631,0,0,0,0,0,9867.33,16117.6,6251.96,1.81899e-11
7874,2001-07-23,00:00:00.00,3.20622,0,0.291338,0,1.02472,0,9838.69,0,1.19256,0,28.6526,0,0,0,0,0,9869.85,16120.8,6252.65,4.00178e-11
7875,2001-07-24,00:00:00.00,3.8777,0,0.291338,0,1.0192,0,9842.09,0,1.3451,0,28.301,0,0,0,0,0,9873.05,16124.7,6253.32,2.18279e-11
7876,2001-07-25,00:00:00.00,2.75901,0,0.291338,0,1.00973,0,9845.03,0,1.1217,0,27.7006,0,0,0,0,0,9875.15,16127.5,6253.98,1.81899e-11
7877,2001-07-26,00:00:00.00,0,0,0.291338,0,0.999768,0,9846.15,0,0.000744837,0,27.07,0,0,0,0,0,9874.51,16127.5,6254.62,3.09228e-11
7878,2001-07-27,00:00:00.00,0,0,0.291338,0,0.990189,0,9846.15,0,0.000112049,0,26.4586,0,0,0,0,0,9873.89,16127.5,6255.25,2.91038e-11
7879,2001-07-28,00:00:00.00,11.8361,0,0.291338,0,0.981613,0,9852.16,-8.43007e-19,5.78811,0,25.8964,0,0,0,7.33958e-05,0,9885.12,16139.3,6255.85,2.54659e-11
7880,2001-07-29,00:00:00.00,5.78097,0,0.291338,0,0.990605,0,9857.85,0,4.6808,0,26.4834,0,0,0,5.17303e-05,0,9890.3,16145.1,6256.45,2.72848e-11
7881,2001-07-30,00:00:00.00,0.802855,8.51701e-05,0.291338,0,0.981372,0,9862.6,0,0.736751,0,25.8896,0,0,0,0,0,9890.5,16145.9,6257.05,3.09228e-11
7882,2001-07-31,00:00:00.00,0,0,0.291338,0,0.972487,0,9863.34,0,0.00193127,0,25.3135,0,0,0,0,0,9889.91,16145.9,6257.64,2.72848e-11
7883,2001-08-01,00:00:00.00,0,0,0.291338,0,0.963935,0,9863.34,0,0.000250137,0,24.7546,0,0,0,0,0,9889.35,16145.9,6258.21,2.54659e-11
7884,2001-08-02,00:00:00.00,0,0,0.291338,0,0.955701,0,9863.34,0,5.23379e-05,0,24.2121,0,0,0,0,0,9888.8,16145.9,6258.76,2.18279e-11
7885,2001-08-03,00:00:00.00,0,0,0.291338,0,0.94777,0,9863.34,0,8.31378e-06,0,23.6855,0,0,0,0,0,9888.26,16145.9,6259.29,2.18279e-11
7886,2001-08-04,00:00:00.00,5.15901,0,0.291338,0,0.940271,0,9867.57,1.53629e-19,0.92119,0,23.1806,0,0,0,2.297e-05,0,9892.9,16151.1,6259.81,2.18279e-11
7887,2001-08-05,00:00:00.00,4.44263,0,0.291338,0,0.940216,0,9870.92,0,1.51623,0,23.1655,0,0,0,5.98336e-05,0,9896.83,16155.5,6260.32,2.00089e-11
7888,2001-08-06,00:00:00.00,0,0,0.291338,0,0.932843,0,9872.43,0,0.00189544,0,22.6687,0,0,0,0,0,9896.33,16155.5,6260.83,2.18279e-11
7889,2001-08-07,00:00:00.00,0,0,0.291338,0,0.925735,0,9872.44,0,0.000224471,0,22.1862,0,0,0,0,0,9895.84,16155.5,6261.32,1.81899e-11
7890,2001-08-08,00:00:00.00,0,0,0.291338,0,0.918882,0,9872.44,0,3.9123e-05,0,21.7173,0,0,0,0,0,9895.36,16155.5,6261.79,1.81899e-11
7891,2001-08-09,00:00:00.00,0,0,0.291338,0,0.912273,0,9872.44,0,9.09685e-06,0,21.2617,0,0,0,0,0,9894.9,16155.5,6262.25,2.18279e-11
7892,2001-08-10,00:00:00.00,0,0,0.291338,0,0.905898,0,9872.44,0,2.07011e-06,0,20.8188,0,0,0,0,0,9894.45,16155.5,6262.7,2.00089e-11
7893,2001-08-11,00:00:00.00,0,0,0.291338,0,0.899745,0,9872.44,0,4.46411e-07,0,20.3883,0,0,0,0,0,9894.02,16155.5,6263.14,1.81899e-11
7894,2001-08-12,00:00:00.00,0,0,0.291338,0,0.893807,0,9872.44,0,1.03164e-07,0,19.9696,0,0,0,0,0,9893.59,16155.5,6263.57,2.00089e-11
7895,2001-08-13,00:00:00.00,0,0,0.291338,0,0.888073,0,9872.44,0,2.35675e-08,0,19.5624,0,0,0,0,0,9893.18,16155.5,6263.98,2.00089e-11
7896,2001-08-14,00:00:00.00,0,0,0.291338,0,0.882537,0,9872.44,0,4.67364e-09,0,19.1662,0,0,0,0,0,9892.78,16155.5,6264.38,2.18279e-11
7897,2001-08-15,00:00:00.00,0,0,0.291338,0,0.877188,0,9872.44,0,1.14304e-09,0,18.7808,0,0,0,0,0,9892.39,16155.5,6264.77,2.18279e-11
7898,2001-08-16,00:00:00.00,0,0,0.291338,0,0.87202,0,9872.44,0,2.81605e-10,0,18.4057,0,0,0,0,0,9892,16155.5,6265.15,2.36469e-11
7899,2001-08-17,00:00:00.00,0,0,0.291338,0,0.867026,0,9872.44,0,7.44015e-11,0,18.0405,0,0,0,0,0,9891.63,16155.5,6265.52,2.00089e-11
7900,2001-08-18,00:00:00.00,0,0,0.291338,0,0.862198,0,9872.44,0,1.97847e-11,0,17.6851,0,0,0,0,0,9891.27,16155.5,6265.88,2.18279e-11
7901,2001-08-19,00:00:00.00,0,0,0.291338,0,0.85753,0,9872.44,0,6.0831e-12,0,17.3389,0,0,0,0,0,9890.92,16155.5,6266.23,2.00089e-11
7902,2001-08-20,00:00:00.00,0,0,0.291338,0,0.853015,0,9872.44,0,2.24629e-12,0,17.0018,0,0,0,0,0,9890.58,16155.5,6266.57,2.18279e-11
7903,2001-08-21,00:00:00.00,0,0,0.291338,0,0.848647,0,9872.44,0,9.39709e-13,0,16.6735,0,0,0,0,0,9890.25,16155.5,6266.91,2.18279e-11
7904,2001-08-22,00:00:00.00,5.05901,0,0.291338,0,0.844441,0,9876.25,6.35978e-19,1.24156,0,16.3546,0,0,0,0.000380994,0,9894.98,16160.6,6267.23,2.72848e-11
7905,2001-08-23,00:00:00.00,10.6108,0,0.291338,0,0.902409,0,9880.5,0,2.76956,0.00131772,20.6133,0,0,0,0.141036,0,9905.22,16171.2,6267.61,2.54659e-11
7906,2001-08-24,00:00:00.00,4.52066,0,0.291338,0,0.905371,0,9884.52,0,2.77084,0,20.8118,0,0,0,0.00252237,0,9909.3,16175.7,6268.05,2.91038e-11
7907,2001-08-25,00:00:00.00,0,0,0.291338,0,0.899254,0,9887.09,0,0.202104,0,20.3822,0,0,0,0,0,9908.86,16175.7,6268.48,1.81899e-11
7908,2001-08-26,00:00:00.00,0,0,0.291338,0,0.893348,0,9887.27,0,0.0156086,0,19.9644,0,0,0,0,0,9908.44,16175.7,6268.91,2.91038e-11
7909,2001-08-27,00:00:00.00,0,0,0.291338,0,0.887645,0,9887.29,0,0.00159572,0,19.5581,0,0,0,0,0,9908.03,16175.7,6269.32,2.91038e-11
7910,2001-08-28,00:00:00.00,0,0,0.291338,0,0.882137,0,9887.29,0,0.000303422,0,19.1627,0,0,0,0,0,9907.63,16175.7,6269.72,2.91038e-11
7911,2001-08-29,00:00:00.00,0,0,0.291338,0,0.876815,0,9887.29,0,7.30047e-05,0,18.778,0,0,0,0,0,9907.24,16175.7,6270.11,2.54659e-11
7912,2001-08-30,00:00:00.00,0,0,0.291338,0,0.871672,0,9887.29,0,2.44718e-05,0,18.4036,0,0,0,0,0,9906.86,16175.7,6270.49,2.54659e-11
7913,2001-08-31,00:00:00.00,0,0,0.291338,0,0.866701,0,9887.29,0,8.39851e-06,0,18.0391,0,0,0,0,0,9906.49,16175.7,6270.86,2.72848e-11
7914,2001-09-01,00:00:00.00,1.19966,0,0.291338,0,0.861896,0,9888.3,4.70209e-18,0.186239,0,17.6843,0,0,0,0,0,9907.33,16176.9,6271.22,3.27418e-11
7915,2001-09-02,00:00:00.00,2.05642,0,0.291338,0,0.857441,0,9889.77,0,0.764902,0,17.3507,0,0,0,0,0,9909.03,16178.9,6271.57,2.54659e-11
7916,2001-09-03,00:00:00.00,0,0,0.291338,0,0.852938,0,9890.4,0,0.13675,0,17.0138,0,0,0,0,0,9908.69,16178.9,6271.91,3.27418e-11
7917,2001-09-04,00:00:00.00,0,0,0.291338,0,0.848581,0,9890.51,0,0.0202239,0,16.6855,0,0,0,0,0,9908.36,16178.9,6272.24,2.91038e-11
7918,2001-09-05,00:00:00.00,0,0,0.291338,0,0.844365,0,9890.53,0,0.00389363,0,16.3657,0,0,0,0,0,9908.04,16178.9,6272.57,2.36469e-11
7919,2001-09-06,00:00:00.00,0,0,0.291338,0,0.840284,0,9890.53,0,0.00110213,0,16.0541,0,0,0,0,0,9907.72,16178.9,6272.88,2.36469e-11
7920,2001-09-07,00:00:00.00,0,0,0.291338,0,0.836334,0,9890.53,0,0.000378155,0,15.7503,0,0,0,0,0,9907.41,16178.9,6273.19,3.09228e-11
7921,2001-09-08,00:00:00.00,0,0,0.291338,0,0.832508,0,9890.53,0,0.000135064,0,15.4542,0,0,0,0,0,9907.11,16178.9,6273.49,2.36469e-11
7922,2001-09-09,00:00:00.00,0,0,0.291338,0,0.828803,0,9890.53,0,5.5005e-05,0,15.1656,0,0,0,0,0,9906.82,16178.9,6273.78,1.63709e-11
7923,2001-09-10,00:00:00.00,0,0,0.291338,0,0.825214,0,9890.53,0,2.54853e-05,0,14.8841,0,0,0,0,0,9906.53,16178.9,6274.07,3.27418e-11
7924,2001-09-11,00:00:00.00,0,0,0.291338,0,0.821736,0,9890.53,0,1.28759e-05,0,14.6095,0,0,0,0,0,9906.26,16178.9,6274.35,2.54659e-11
7925,2001-09-12,00:00:00.00,0,0,0.291338,0,0.818365,0,9890.53,0,6.97882e-06,0,14.3417,0,0,0,0,0,9905.99,16178.9,6274.62,2.00089e-11
7926,2001-09-13,00:00:00.00,0,0,0.291338,0,0.815098,0,9890.53,0,3.9492e-06,0,14.0804,0,0,0,0,0,9905.72,16178.9,6274.88,2.36469e-11
7927,2001-09-14,00:00:00.00,0,0,0.291338,0,0.81193,0,9890.53,0,2.2199e-06,0,13.8255,0,0,0,0,0,9905.46,16178.9,6275.14,1.45519e-11
7928,2001-09-15,00:00:00.00,0,0,0.291338,0,0.808858,0,9890.53,0,1.31367e-06,0,13.5767,0,0,0,0,0,9905.21,16178.9,6275.39,3.09228e-11
7929,2001-09-16,00:00:00.00,0,0,0.291338,0,0.805879,0,9890.53,0,7.89871e-07,0,13.3339,0,0,0,0,0,9904.96,16178.9,6275.64,2.54659e-11
7930,2001-09-17,00:00:00.00,0,0,0.291338,0,0.802989,0,9890.53,0,4.80095e-07,0,13.0968,0,0,0,0,0,9904.73,16178.9,6275.88,2.91038e-11
7931,2001-09-18,00:00:00.00,0,0,0.291338,0,0.800184,0,9890.53,0,2.95229e-07,0,12.8654,0,0,0,0,0,9904.49,16178.9,6276.11,2.00089e-11
7932,2001-09-19,00:00:00.00,1.77774,0,0.291338,0,0.797487,0,9891.87,-5.00718e-20,0.442406,0,12.6409,0,0,0,0.000143045,0,9906.04,16180.7,6276.34,3.09228e-11
7933,2001-09-20,00:00:00.00,0,0,0.291338,0,0.794844,0,9892.17,0,0.142374,0,12.4201,0,0,0,0,0,9905.82,16180.7,6276.56,2.72848e-11
7934,2001-09-21,00:00:00.00,3.9383,0.529644,0.291338,0,0.796074,0,9894.75,0,1.47565,0,12.5142,0,0.0188694,0.000853759,0.091015,0.128052,9910.06,16185.2,6276.79,2.72848e-11
7935,2001-09-22,00:00:00.00,1.33513,0.00594609,0.291338,0,0.793814,0,9896.46,0,1.30088,0,12.319,0,0.000510291,2.55146e-05,0.000491787,0.0119085,9911.18,16186.5,6277.01,2.54659e-11
7936,2001-09-23,00:00:00.00,0,0,0.291338,0,0.791278,0,9897.37,0,0.403023,0,12.1057,0,0,0,0,0.000559439,9910.97,16186.5,6277.22,2.00089e-11
7937,2001-09-24,00:00:00.00,0,0,0.291338,0,0.78881,0,9897.65,0,0.130406,0,11.897,0,0,0,0,0.000325964,9910.76,16186.5,6277.43,2.54659e-11
7938,2001-09-25,00:00:00.00,0,0,0.291338,0,0.786414,0,9897.73,0,0.0445826,0,11.6931,0,0,0,0,0.00010279,9910.55,16186.5,6277.64,2.36469e-11
7939,2001-09-26,00:00:00.00,9.74672,0,0.291338,0,0.822321,0,9900.73,0,2.51256,0,14.6538,0,0,0,1.04709,2.51763e-05,9920.06,16196.3,6277.88,2.00089e-11
7940,2001-09-27,00:00:00.00,6.56654,0.155625,0.291338,0,0.847733,0,9903.58,0,3.54405,0,16.6219,0,0.00696982,0.000348491,1.52584,0.0584655,9926.48,16203,6278.18,3.27418e-11
7941,2001-09-28,00:00:00.00,0,0,0.291338,0,0.843545,0,9906,0,2.67603,0,16.3038,0,0.00731831,0,0.0143993,0.0222007,9926.15,16203,6278.5,2.36469e-11
7942,2001-09-29,00:00:00.00,0,0,0.291338,0,0.839491,0,9907.46,0,1.23877,0,15.9937,0,0.00730524,2.90801e-06,0.00131907,0.00455751,9925.84,16203,6278.82,2.18279e-11
7943,2001-09-30,00:00:00.00,0,0,0.291338,0,0.835582,0,9908.15,0,0.561461,0,15.6924,0,0.00440999,0.000174988,6.12686e-05,0.000837435,9925.53,16203,6279.12,2.54659e-11
