time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
147,1980-05-27,00:00:00.00,8.19738,0.024247,0.291338,0,1.09431,0,194.629,0,2.57871,0.00102688,32.7371,0,0.00517684,0.000258842,0.000173648,0.00283485,231.34,276.796,47.1165,-5.68434e-14
148,1980-05-28,00:00:00.00,0.889732,0.00665538,0.291338,0,1.08094,0,197.651,0,0.455332,0,31.9472,0,0.00430475,0.000215238,0,0,231.43,277.692,47.9228,-2.84217e-14
149,1980-05-29,00:00:00.00,2.97799,0.0128103,0.291338,0,1.06832,0,199.984,0,1.10219,0,31.1903,0,0.00387212,0.000193606,0,0,233.64,280.683,48.7031,-8.52651e-14
150,1980-05-30,00:00:00.00,3.89014,0.000666535,0.291338,0,1.06001,0,203.241,0,1.48266,0.000415127,30.693,0,0.00279186,0.000139593,0,0,236.772,284.574,49.4625,-1.42109e-13
151,1980-05-31,00:00:00.00,3.03911,0.00120774,0.291338,0,1.04864,0,206.341,0,1.39178,0.000669707,29.9968,0,0.00176165,8.80825e-05,0,0,239.072,287.614,50.2023,-1.7053e-13
152,1980-06-01,00:00:00.00,3.11229,0.0391901,0.291338,0,1.03933,0,209.361,0,1.39039,0.000125488,29.4203,0,0.00172991,8.64953e-05,0,0,241.505,290.766,50.9213,-5.68434e-14
153,1980-06-02,00:00:00.00,5.72607,0.0142494,0.291338,0,1.04177,0,213.58,0,2.03274,9.55714e-05,29.5859,0,0.00139238,6.96188e-05,0,0,246.533,296.506,51.6335,-2.84217e-14
154,1980-06-03,00:00:00.00,3.84878,0.86302,0.291338,0,1.03736,0,217.512,0,2.32794,0,29.3323,0,0.0250521,0.000695107,0,0.00819516,250.534,301.218,52.3437,-1.42109e-13
155,1980-06-04,00:00:00.00,2.69562,0.100765,0.291338,0,1.02713,0,220.945,0,1.67097,0,28.6913,0,0.00910561,0.000455281,0,3.66403e-05,252.635,304.014,53.0393,-8.52651e-14
156,1980-06-05,00:00:00.00,4.3151,0.356041,0.291338,0,1.02433,0,224.708,0,2.05713,0,28.524,0,0.0167238,0.000735805,0,0.00162478,256.624,308.685,53.7218,-2.84217e-14
157,1980-06-06,00:00:00.00,3.37435,0.203343,0.291338,0,1.01689,0,228.243,0,1.90227,0,28.0555,0,0.0182335,0.000860882,0,0.00100393,259.529,312.263,54.3941,-5.68434e-14
158,1980-06-07,00:00:00.00,2.95578,0.0284728,0.291338,0,1.00726,0,231.542,0,1.5662,0,27.444,0,0.00746371,0.000373185,0,0,261.858,315.247,55.0493,-2.27374e-13
159,1980-06-08,00:00:00.00,4.67485,0.000182054,0.291338,0,1.00535,0,235.475,0,1.74957,0.000452004,27.3656,0,0.00213743,0.000106871,0,0,265.89,319.922,55.693,1.13687e-13
160,1980-06-09,00:00:00.00,13.6469,0,0.291338,0,1.10838,0,240.725,0,2.86365,0.00724849,33.7959,0,0.000354247,1.77123e-05,0,0,278.792,333.569,56.4378,-1.13687e-13
161,1980-06-10,00:00:00.00,8.27106,0.0528711,0.291338,0,1.14058,0,245.818,0,3.24723,0.00242911,35.7306,0,0.000789172,3.94586e-05,1.01707e-05,0.00502732,286.236,341.893,57.3178,1.7053e-13
162,1980-06-11,00:00:00.00,6.22716,5.56341e-05,0.291338,0,1.14553,0,251.041,0,3.04708,0.00168257,36.0189,0,0,0,0,8.54415e-06,291.546,348.12,58.235,-5.68434e-14
163,1980-06-12,00:00:00.00,0,0,0.291338,0,1.13008,0,254.084,0,0.00469762,0.000455071,35.1288,0,0,0,0,0,290.639,348.12,59.1417,-1.7053e-13
164,1980-06-13,00:00:00.00,0,0,0.291338,0,1.11538,0,254.085,0,0.00361847,0,34.2674,0,0,0,0,0,289.762,348.12,60.0182,-2.27374e-13
165,1980-06-14,00:00:00.00,1.12163,0,0.291338,0,1.10131,0,255.203,8.59285e-20,0.00637441,0,33.434,0,0,0,0,0,290.036,349.242,60.866,-5.68434e-14
166,1980-06-15,00:00:00.00,0,0,0.291338,0,1.08781,0,255.207,0,0.00241702,0,32.6273,0,0,0,0,0,289.216,349.242,61.6862,-1.7053e-13
167,1980-06-16,00:00:00.00,0,0,0.291338,0,1.07486,0,255.208,0,0.00164346,0,31.8465,0,0,0,0,0,288.422,349.242,62.4799,-1.7053e-13
168,1980-06-17,00:00:00.00,3.4777,0,0.291338,0,1.06252,0,258.429,-7.29136e-20,0.25381,0,31.0949,0,0,0,0,0,291.132,352.72,63.2484,1.7053e-13
169,1980-06-18,00:00:00.00,0,0,0.291338,0,1.05057,0,258.682,0,0.000703579,0,30.3626,0,0,0,0,0,290.387,352.72,63.9926,5.68434e-14
170,1980-06-19,00:00:00.00,0,0,0.291338,0,1.0391,0,258.683,0,0.000115523,0,29.6534,0,0,0,0,0,289.667,352.72,64.7133,5.68434e-14
171,1980-06-20,00:00:00.00,0,0,0.291338,0,1.02807,0,258.683,0,1.67897e-05,0,28.9661,0,0,0,0,0,288.968,352.72,65.4116,0
172,1980-06-21,00:00:00.00,0,0,0.291338,0,1.01748,0,258.683,0,2.52633e-06,0,28.3001,0,0,0,0,0,288.292,352.72,66.0882,5.68434e-14
173,1980-06-22,00:00:00.00,0,0,0.291338,0,1.00729,0,258.683,0,3.50959e-07,0,27.6545,0,0,0,0,0,287.636,352.72,66.744,1.13687e-13
174,1980-06-23,00:00:00.00,7.75015,0,0.291338,0,0.99766,0,264.213,1.82584e-19,2.211,0,27.0367,0,0,0,0,0,294.75,360.47,67.38,-5.68434e-14
175,1980-06-24,00:00:00.00,0,0,0.291338,0,0.988222,0,266.424,0,0.00053617,0,26.4292,0,0,0,0,0,294.133,360.47,67.997,5.68434e-14
176,1980-06-25,00:00:00.00,0,0,0.291338,0,0.979139,0,266.424,0,9.50218e-05,0,25.8398,0,0,0,0,0,293.535,360.47,68.5954,5.68434e-14
177,1980-06-26,00:00:00.00,7.17808,0.0655172,0.291338,0,0.970635,0,271.443,1.6233e-19,2.21011,0,25.2793,0,0.000339825,1.69912e-05,1.78592e-05,0.00235397,300.198,367.714,69.1763,0
178,1980-06-27,00:00:00.00,7.30996,0.00183939,0.291338,0,0.990769,0,276.398,0,2.64104,0,26.5952,0,0,0,0,2.02843e-05,306.917,375.025,69.7688,1.7053e-13
179,1980-06-28,00:00:00.00,3.18292,0.00691713,0.291338,0,0.983336,0,280.386,0,1.7336,0,26.1071,0,0,0,0,0,309.501,378.215,70.3739,1.13687e-13
180,1980-06-29,00:00:00.00,0,0,0.291338,0,0.974431,0,282.119,0,0.000598634,0,25.5272,0,0,0,0,0,308.913,378.215,70.9628,3.41061e-13
181,1980-06-30,00:00:00.00,0,0,0.291338,0,0.965858,0,282.12,0,9.22858e-05,0,24.9644,0,0,0,0,0,308.341,378.215,71.5341,2.27374e-13
182,1980-07-01,00:00:00.00,0,0,0.291338,0,0.957602,0,282.12,0,1.5745e-05,0,24.4181,0,0,0,0,0,307.787,378.215,72.0887,3.97904e-13
183,1980-07-02,00:00:00.00,0,0,0.291338,0,0.949648,0,282.12,0,2.33927e-06,0,23.8878,0,0,0,0,0,307.248,378.215,72.627,3.41061e-13
184,1980-07-03,00:00:00.00,0,0,0.291338,0,0.941983,0,282.12,0,3.70718e-07,0,23.3727,0,0,0,0,0,306.726,378.215,73.1497,2.84217e-13
185,1980-07-04,00:00:00.00,6.10852,0,0.291338,0,0.934732,0,287.015,6.67924e-19,1.20646,0,22.879,0,0,0,0,0,312.326,384.324,73.6575,-2.84217e-13
186,1980-07-05,00:00:00.00,7.58652,4.07429e-05,0.291338,0,0.957227,0,291.632,0,2.11626,0,24.3932,0,0,0,0,0,319.39,391.91,74.1805,-5.68434e-14
187,1980-07-06,00:00:00.00,0,0,0.291338,0,0.949286,0,293.747,0,0.00101566,0,23.8636,0,0,0,0,0,318.852,391.91,74.7181,3.41061e-13
188,1980-07-07,00:00:00.00,0,0,0.291338,0,0.941635,0,293.748,0,0.000175368,0,23.3492,0,0,0,0,0,318.33,391.91,75.2401,2.84217e-13
189,1980-07-08,00:00:00.00,0,0,0.291338,0,0.934259,0,293.748,0,2.90464e-05,0,22.8496,0,0,0,0,0,317.823,391.91,75.7471,3.41061e-13
190,1980-07-09,00:00:00.00,0,0,0.291338,0,0.927147,0,293.748,0,3.98151e-06,0,22.3643,0,0,0,0,0,317.331,391.91,76.2396,3.41061e-13
191,1980-07-10,00:00:00.00,5.67114,0,0.291338,0,0.920434,0,298.469,-2.86328e-19,0.943169,0,21.8998,0,0,0,0,0,322.523,397.581,76.7182,1.13687e-13
192,1980-07-11,00:00:00.00,10.881,0,0.291338,0,0.981638,0,303.236,0,2.31816,0,26.0441,0,0,0,0,0,332.871,408.462,77.2514,-1.13687e-13
193,1980-07-12,00:00:00.00,12.7295,5.01822e-05,0.291338,0,1.07414,0,308.427,0,3.23386,0.0049433,31.8828,0,0,0,9.95826e-06,0,344.914,421.192,77.9382,2.27374e-13
194,1980-07-13,00:00:00.00,1.38195,0,0.291338,0,1.06164,0,312.528,0,0.514992,0,31.133,0,0,0,0,0,345.529,422.574,78.7051,-1.13687e-13
195,1980-07-14,00:00:00.00,9.00294,0,0.291338,0,1.09806,0,317.076,0,1.91453,0,33.3616,0,0,0,0,0,353.741,431.577,79.4959,-1.13687e-13
196,1980-07-15,00:00:00.00,2.59966,0,0.291338,0,1.085,0,320.406,0,1.17172,0,32.5722,0,0,0,0,0,355.527,434.176,80.31,0
197,1980-07-16,00:00:00.00,1.5621,0.000190201,0.291338,0,1.07227,0,322.507,0,0.631532,0,31.7982,0,0,0,0,0,356.301,435.739,81.0983,2.27374e-13
198,1980-07-17,00:00:00.00,0,0,0.291338,0,1.06001,0,323.138,0,0.000423657,0,31.0471,0,0,0,0,0,355.537,435.739,81.8617,-1.13687e-13
199,1980-07-18,00:00:00.00,0,0,0.291338,0,1.04823,0,323.139,0,7.18959e-05,0,30.3196,0,0,0,0,0,354.798,435.739,82.601,-1.7053e-13
200,1980-07-19,00:00:00.00,0,0,0.291338,0,1.03691,0,323.139,0,1.39251e-05,0,29.6147,0,0,0,0,0,354.082,435.739,83.3172,-1.13687e-13
201,1980-07-20,00:00:00.00,0,0,0.291338,0,1.02603,0,323.139,0,2.01202e-06,0,28.9316,0,0,0,0,0,353.388,435.739,84.0112,-1.13687e-13
202,1980-07-21,00:00:00.00,0,0,0.291338,0,1.01557,0,323.139,0,2.5146e-07,0,28.2693,0,0,0,0,0,352.715,435.739,84.6839,-5.68434e-14
203,1980-07-22,00:00:00.00,0,0,0.291338,0,1.00551,0,323.139,0,2.69529e-08,0,27.6272,0,0,0,0,0,352.063,435.739,85.3361,5.68434e-14
204,1980-07-23,00:00:00.00,1.78656,0,0.291338,0,0.995839,0,324.898,-6.54497e-21,0.0262261,0,27.0052,0,0,0,0,0,353.217,437.525,85.9685,5.68434e-14
205,1980-07-24,00:00:00.00,0,0,0.291338,0,0.986521,0,324.924,0,0.000342976,0,26.401,0,0,0,0,0,352.604,437.525,86.5819,-5.68434e-14
206,1980-07-25,00:00:00.00,0,0,0.291338,0,0.977549,0,324.925,0,5.7266e-05,0,25.8149,0,0,0,0,0,352.008,437.525,87.1771,-1.13687e-13
207,1980-07-26,00:00:00.00,0,0,0.291338,0,0.96891,0,324.925,0,8.73767e-06,0,25.246,0,0,0,0,0,351.431,437.525,87.7546,-1.13687e-13
208,1980-07-27,00:00:00.00,0,0,0.291338,0,0.960587,0,324.925,0,1.33346e-06,0,24.6937,0,0,0,0,0,350.87,437.525,88.3152,-5.68434e-14
209,1980-07-28,00:00:00.00,0,0,0.291338,0,0.952568,0,324.925,0,2.06764e-07,0,24.1575,0,0,0,0,0,350.326,437.525,88.8594,0
210,1980-07-29,00:00:00.00,0,0,0.291338,0,0.944839,0,324.925,0,3.01481e-08,0,23.6368,0,0,0,0,0,349.798,437.525,89.3879,-1.13687e-13
211,1980-07-30,00:00:00.00,0,0,0.291338,0,0.937387,0,324.925,0,4.90267e-09,0,23.1309,0,0,0,0,0,349.284,437.525,89.9012,-5.68434e-14
212,1980-07-31,00:00:00.00,0,0,0.291338,0,0.930201,0,324.925,0,1.03202e-09,0,22.6394,0,0,0,0,0,348.786,437.525,90.3998,-1.13687e-13
213,1980-08-01,00:00:00.00,0,0,0.291338,0,0.923269,0,324.925,0,2.0012e-10,0,22.1618,0,0,0,0,0,348.301,437.525,90.8844,-5.68434e-14
214,1980-08-02,00:00:00.00,0,0,0.291338,0,0.91658,0,324.925,0,3.82523e-11,0,21.6976,0,0,0,0,0,347.83,437.525,91.3553,-5.68434e-14
215,1980-08-03,00:00:00.00,5.55246,0,0.291338,0,0.910174,0,329.279,3.98699e-20,1.19571,0,21.2489,0,0,0,4.71854e-05,0,352.925,443.078,91.8131,1.13687e-13
216,1980-08-04,00:00:00.00,0,0,0.291338,0,0.90394,0,330.473,0,0.00128616,0,20.81,0,0,0,0,0,352.48,443.078,92.2583,-1.7053e-13
217,1980-08-05,00:00:00.00,0,0,0.291338,0,0.897921,0,330.474,0,0.000273196,0,20.3831,0,0,0,0,0,352.047,443.078,92.6913,0
218,1980-08-06,00:00:00.00,2.02163,0,0.291338,0,0.892142,0,332.358,5.28848e-21,0.136274,0,19.9697,0,0,0,0,0,353.647,445.099,93.1124,0
219,1980-08-07,00:00:00.00,3.69639,0,0.291338,0,0.887677,0,334.94,0,1.16925,0,19.6443,0,0,0,0,0,356.933,448.796,93.5233,0
220,1980-08-08,00:00:00.00,0,0,0.291338,0,0.882207,0,336.106,0,0.00355434,0,19.2488,0,0,0,0,0,356.532,448.796,93.9243,1.7053e-13
221,1980-08-09,00:00:00.00,0,0,0.291338,0,0.876921,0,336.109,0,0.000385418,0,18.8639,0,0,0,0,0,356.142,448.796,94.3145,4.54747e-13
222,1980-08-10,00:00:00.00,0,0,0.291338,0,0.87181,0,336.109,0,7.10502e-05,0,18.4892,0,0,0,0,0,355.762,448.796,94.6943,5.68434e-14
223,1980-08-11,00:00:00.00,0,0,0.291338,0,0.866868,0,336.109,0,1.48799e-05,0,18.1244,0,0,0,0,0,355.392,448.796,95.064,1.7053e-13
224,1980-08-12,00:00:00.00,4.4459,0,0.291338,0,0.862202,0,339.812,-5.47602e-21,0.736233,0,17.7756,0,0,0,3.612e-05,0,359.478,453.242,95.4242,1.7053e-13
225,1980-08-13,00:00:00.00,2.03243,0,0.291338,0,0.857583,0,341.804,0,0.776687,0,17.4299,0,0,0,0,0,361.159,455.274,95.775,-5.68434e-14
226,1980-08-14,00:00:00.00,0,0,0.291338,0,0.853105,0,342.578,0,0.00208519,0,17.0927,0,0,0,0,0,360.818,455.274,96.1168,2.84217e-13
227,1980-08-15,00:00:00.00,0,0,0.291338,0,0.848771,0,342.58,0,0.000330083,0,16.764,0,0,0,0,0,360.485,455.274,96.4497,1.13687e-13
228,1980-08-16,00:00:00.00,0,0,0.291338,0,0.844576,0,342.58,0,8.06861e-05,0,16.4438,0,0,0,0,0,360.16,455.274,96.7742,3.97904e-13
229,1980-08-17,00:00:00.00,11.3338,0,0.291338,0,0.842231,0,347.814,-1.0862e-19,5.96894,0,16.253,0,0,0,0.00621799,0,371.176,466.608,97.092,1.13687e-13
230,1980-08-18,00:00:00.00,13.8964,0,0.291338,0,0.948161,0,352.81,0,6.68995,0.0194853,23.8327,0,0,0,0.0590685,0,384.651,480.504,97.5135,1.13687e-13
231,1980-08-19,00:00:00.00,0,0,0.291338,0,0.939947,0,357.777,0,1.79906,0,23.3249,0,0,0,0,0,384.132,480.504,98.0327,5.68434e-14
232,1980-08-20,00:00:00.00,0,0,0.291338,0,0.93268,0,359.497,0,0.0782716,0,22.8285,0,0,0,0,0,383.628,480.504,98.5364,-5.68434e-14
233,1980-08-21,00:00:00.00,0,0,0.291338,0,0.92567,0,359.571,0,0.0041233,0,22.3461,0,0,0,0,0,383.139,480.504,99.0258,0
234,1980-08-22,00:00:00.00,0,0,0.291338,0,0.918906,0,359.575,0,0.000550435,0,21.8772,0,0,0,0,0,382.663,480.504,99.5015,-5.68434e-14
235,1980-08-23,00:00:00.00,0,0,0.291338,0,0.912379,0,359.575,0,0.000114776,0,21.4213,0,0,0,0,0,382.201,480.504,99.9638,1.13687e-13
236,1980-08-24,00:00:00.00,0,0,0.291338,0,0.906078,0,359.576,0,2.80801e-05,0,20.9781,0,0,0,0,0,381.751,480.504,100.413,5.68434e-14
237,1980-08-25,00:00:00.00,0,0,0.291338,0,0.899993,0,359.576,0,9.71647e-06,0,20.547,0,0,0,0,0,381.314,480.504,100.851,0
238,1980-08-26,00:00:00.00,0,0,0.291338,0,0.894116,0,359.576,0,3.96521e-06,0,20.1277,0,0,0,0,0,380.889,480.504,101.276,2.27374e-13
239,1980-08-27,00:00:00.00,4.71504,3.16588e-05,0.291338,0,0.88854,0,362.928,4.60706e-18,1.35585,0,19.7255,0,0,0,0.000468219,0,385.19,485.219,101.689,1.13687e-13
240,1980-08-28,00:00:00.00,2.85573,0,0.291338,0,0.883424,0,365.509,0,1.60645,0,19.3528,0,0,0,0.000256588,0,387.643,488.075,102.092,5.68434e-14
241,1980-08-29,00:00:00.00,3.09008,0.00631047,0.291338,0,0.878979,0,368.255,0,1.89428,0,19.0258,0,0,0,0.000279613,0,390.346,491.171,102.486,1.7053e-13
242,1980-08-30,00:00:00.00,0,0,0.291338,0,0.873805,0,369.896,0,0.253251,0,18.6472,0,0,0,0,0,389.962,491.171,102.87,1.13687e-13
243,1980-08-31,00:00:00.00,3.38676,0.00210116,0.291338,0,0.870534,0,372.213,0,1.19943,0,18.4003,0,0,0,0.000263115,0,392.975,494.56,103.245,-2.27374e-13
244,1980-09-01,00:00:00.00,0,0,0.291338,0,0.865636,0,373.2,0,0.213343,0,18.038,0,0,0,0,0,392.608,494.56,103.612,0
245,1980-09-02,00:00:00.00,3.19504,2.36235,0.291338,0,0.86513,0,376.41,0,1.48832,0,18.0058,0,0.0596985,0.000561956,0.0897296,0.592657,397.804,500.118,103.974,-1.13687e-13
246,1980-09-03,00:00:00.00,2.77428,0.027717,0.291338,0,0.8614,0,379.34,0,2.00248,0,17.7181,0,0.00246362,0.000123181,0.00130896,0.0312517,400.248,502.92,104.332,1.7053e-13
247,1980-09-04,00:00:00.00,0,0,0.291338,0,0.856822,0,380.927,0,0.448365,0,17.3747,0,0.000117499,5.87495e-06,0,0.000253194,399.899,502.92,104.681,1.13687e-13
248,1980-09-05,00:00:00.00,0,0,0.291338,0,0.852368,0,381.287,0,0.0888784,0,17.0389,0,0,0,0,0,399.558,502.92,105.021,-5.68434e-14
249,1980-09-06,00:00:00.00,0,0,0.291338,0,0.848058,0,381.358,0,0.0174364,0,16.7117,0,0,0,0,0,399.227,502.92,105.353,0
250,1980-09-07,00:00:00.00,0,0,0.291338,0,0.843885,0,381.372,0,0.0038913,0,16.3929,0,0,0,0,0,398.904,502.92,105.676,-5.68434e-14
251,1980-09-08,00:00:00.00,0,0,0.291338,0,0.839845,0,381.375,0,0.00111799,0,16.0821,0,0,0,0,0,398.589,502.92,105.991,-1.13687e-13
252,1980-09-09,00:00:00.00,0,0,0.291338,0,0.835933,0,381.375,0,0.000436105,0,15.7792,0,0,0,0,0,398.282,502.92,106.298,-2.27374e-13
253,1980-09-10,00:00:00.00,0,0,0.291338,0,0.832143,0,381.376,0,0.000187032,0,15.4838,0,0,0,0,0,397.983,502.92,106.597,-5.68434e-14
254,1980-09-11,00:00:00.00,0,0,0.291338,0,0.828472,0,381.376,0,9.32322e-05,0,15.1958,0,0,0,0,0,397.691,502.92,106.888,-5.68434e-14
255,1980-09-12,00:00:00.00,0,0,0.291338,0,0.824914,0,381.376,0,4.86568e-05,0,14.9149,0,0,0,0,0,397.407,502.92,107.173,-5.68434e-14
256,1980-09-13,00:00:00.00,9.48878,0.00257553,0.291338,0,0.837652,0,384.967,2.57883e-18,3.72269,0,15.9144,0,0,0,0.871021,0.000140528,406.605,512.411,107.467,5.68434e-14
257,1980-09-14,00:00:00.00,7.61683,0.00178756,0.291338,0,0.871663,0,388.655,0,4.50275,0,18.4815,0,0,0,1.08063,0.000176222,413.883,520.03,107.807,1.7053e-13
258,1980-09-15,00:00:00.00,2.06237,0.000860987,0.291338,0,0.867136,0,392.33,0,3.92344,0,18.1436,0,0,0,0.0208593,0,415.576,522.093,108.177,-2.27374e-13
259,1980-09-16,00:00:00.00,0,0,0.291338,0,0.862347,0,395.194,0,1.0794,0,17.7878,0,0,0,0.000402493,0,415.216,522.093,108.537,-2.84217e-13
260,1980-09-17,00:00:00.00,0,0,0.291338,0,0.857714,0,395.973,0,0.301298,0,17.4413,0,0,0,0,0,414.865,522.093,108.889,-2.27374e-13
261,1980-09-18,00:00:00.00,0,0,0.291338,0,0.853231,0,396.189,0,0.085095,0,17.1038,0,0,0,0,0,414.523,522.093,109.231,-1.13687e-13
262,1980-09-19,00:00:00.00,1.26858,0.00685612,0.291338,0,0.848924,0,397.083,0,0.464691,0,16.7766,0,0,0,0,0,415.465,523.368,109.564,-1.7053e-13
263,1980-09-20,00:00:00.00,5.55725,0.0450772,0.291338,0,0.854176,0,399.933,0,1.76391,0,17.1726,0,0.000358955,1.79477e-05,0.713194,0.00453739,420.733,528.971,109.898,-3.97904e-13
264,1980-09-21,00:00:00.00,0,0,0.291338,0,0.84981,0,401.541,0,0.872505,0,16.8421,0,0,0,0.000706476,0.000175111,420.398,528.971,110.233,-3.97904e-13
265,1980-09-22,00:00:00.00,2.01014,0.221108,0.291338,0,0.845758,0,403.27,0,1.35181,0,16.5313,0,0.00434387,0.000189973,0.00031807,0.0073479,422.303,531.202,110.56,-2.84217e-13
266,1980-09-23,00:00:00.00,2.87392,0.199634,0.291338,0,0.842822,0,405.512,0,2.08648,0,16.3012,0,0.0093839,0.000469195,0.000851424,0.0119114,425.056,534.275,110.879,0
267,1980-09-24,00:00:00.00,0,0,0.291338,0,0.838886,0,406.814,0,0.800321,0,15.9967,0,0.000908028,4.54014e-05,1.07873e-05,0.0011132,424.744,534.275,111.192,0
268,1980-09-25,00:00:00.00,0,0,0.291338,0,0.834999,0,407.284,0,0.331074,0,15.6957,0,0.000568924,2.84462e-05,0,0.000523169,424.439,534.275,111.497,-5.68434e-14
269,1980-09-26,00:00:00.00,0,0,0.291338,0,0.831234,0,407.474,0,0.142229,0,15.4021,0,0.000473791,2.36895e-05,0,0.000334881,424.141,534.275,111.794,-2.27374e-13
270,1980-09-27,00:00:00.00,0,0,0.291338,0,0.827586,0,407.552,0,0.0638144,0,15.1159,0,0.000372896,1.86448e-05,0,0.000170793,423.851,534.275,112.084,-1.7053e-13
271,1980-09-28,00:00:00.00,0,0,0.291338,0,0.824054,0,407.587,0,0.0295611,0,14.8369,0,7.31677e-05,3.65839e-06,0,6.32494e-06,423.569,534.275,112.367,-2.84217e-13
272,1980-09-29,00:00:00.00,0,0,0.291338,0,0.820628,0,407.601,0,0.0150925,0,14.5645,0,7.68261e-05,0,0,0,423.293,534.275,112.643,-3.41061e-13
273,1980-09-30,00:00:00.00,0,0,0.291338,0,0.817307,0,407.609,0,0.00784594,0,14.2989,0,0,0,0,0,423.024,534.275,112.912,-5.68434e-14
274,1980-10-01,00:00:00.00,0,0,0.291338,0,0.814087,0,407.612,0,0.00446288,0,14.0396,0,0,0,0,0,422.762,534.275,113.174,1.13687e-13
275,1980-10-02,00:00:00.00,0,0,0.291338,0,0.810964,0,407.614,0,0.00292325,0,13.7866,0,0,0,0,0,422.505,534.275,113.43,-5.11591e-13
276,1980-10-03,00:00:00.00,0,0,0.291338,0,0.807935,0,407.614,0,0.00204589,0,13.5397,0,0,0,0,0,422.255,534.275,113.68,1.13687e-13
277,1980-10-04,00:00:00.00,0,0,0.291338,0,0.804996,0,407.615,0,0.00150532,0,13.2986,0,0,0,0,0,422.011,534.275,113.924,-1.13687e-13
278,1980-10-05,00:00:00.00,0,0,0.291338,0,0.802144,0,407.615,0,0.00113681,0,13.0632,0,0,0,0,0,421.773,534.275,114.163,-3.41061e-13
279,1980-10-06,00:00:00.00,0,0,0.291338,0,0.799377,0,407.616,0,0.00086949,0,12.8334,0,0,0,0,0,421.541,534.275,114.395,0
280,1980-10-07,00:00:00.00,0,0,0.291338,0,0.796691,0,407.616,0,0.000690407,0,12.6089,0,0,0,0,0,421.313,534.275,114.622,-3.41061e-13
281,1980-10-08,00:00:00.00,0,0,0.291338,0,0.794083,0,407.616,0,0.000567158,0,12.3897,0,0,0,0,0,421.092,534.275,114.844,0
282,1980-10-09,00:00:00.00,0,0,0.291338,0,0.79155,0,407.616,0,0.000471959,0,12.1755,0,0,0,0,0,420.875,534.275,115.061,1.7053e-13
283,1980-10-10,00:00:00.00,0,0,0.291338,0,0.789091,0,407.616,0,0.000407958,0,11.9663,0,0,0,0,0,420.663,534.275,115.273,-5.11591e-13
284,1980-10-11,00:00:00.00,0,0,0.291338,0,0.786702,0,407.616,0,0.000362226,0,11.7618,0,0,0,0,0,420.456,534.275,115.479,-1.7053e-13
285,1980-10-12,00:00:00.00,0,0,0.291338,0,0.78438,0,407.616,0,0.000320785,0,11.562,0,0,0,0,0,420.254,534.275,115.682,-1.7053e-13
286,1980-10-13,00:00:00.00,0,0,0.291338,0,0.782125,0,407.616,0,0.000275073,0,11.3666,0,0,0,0,0,420.057,534.275,115.879,-3.41061e-13
287,1980-10-14,00:00:00.00,0,0,0.291338,0,0.779933,0,407.616,0,0.000243603,0,11.1757,0,0,0,0,0,419.863,534.275,116.072,-2.27374e-13
288,1980-10-15,00:00:00.00,0,0,0.291338,0,0.777802,0,407.616,0,0.000220414,0,10.989,0,0,0,0,0,419.675,534.275,116.261,-5.68434e-14
289,1980-10-16,00:00:00.00,0,0,0.291338,0,0.775731,0,407.616,0,0.000201226,0,10.8065,0,0,0,0,0,419.49,534.275,116.446,1.7053e-13
290,1980-10-17,00:00:00.00,0,0,0.291338,0,0.773717,0,407.616,0,0.000188418,0,10.628,0,0,0,0,0,419.31,534.275,116.626,-5.11591e-13
291,1980-10-18,00:00:00.00,0,0,0.291338,0,0.771758,0,407.616,0,0.000176768,0,10.4534,0,0,0,0,0,419.133,534.275,116.803,0
292,1980-10-19,00:00:00.00,0,0,0.291338,0,0.769853,0,407.616,0,0.000167046,0,10.2826,0,0,0,0,0,418.96,534.275,116.975,-1.7053e-13
293,1980-10-20,00:00:00.00,2.86574,0.908311,0.291338,0,0.768012,0,409.393,9.66326e-18,1.21612,0,10.1165,0,0.0351171,0.00103899,0.318423,0.4254,422.565,538.05,117.144,-1.13687e-13
294,1980-10-21,00:00:00.00,2.02524,1.68291,0.291338,0,0.76782,0,411.116,0,2.25523,0,10.0968,0,0.184965,0.00395781,0.417327,0.973648,426.107,541.758,117.311,-5.68434e-14
295,1980-10-22,00:00:00.00,0,0,0.291338,0,0.766021,0,412.468,0,1.90447,0,9.93364,0,0.173973,0.00162619,0.0189066,0.383527,425.942,541.758,117.476,1.7053e-13
296,1980-10-23,00:00:00.00,0,0,0.291338,0,0.76427,0,413.264,0,1.40751,0,9.77402,0,0.1756,0,0.00602214,0.0974937,425.78,541.758,117.638,-5.68434e-14
297,1980-10-24,00:00:00.00,0,0,0.291338,0,0.762567,0,413.73,0,0.998232,0,9.61781,0,0.1756,0,0.0030863,0.0433914,425.622,541.758,117.795,1.13687e-13
